pc,all_instructions,all_total_cycles,marg_instructions,marg_total_cycles
0x20a1f60,203,6090,19,570
0x20a1f62,203,203,19,19
0x20a1f64,203,203,19,19
0x20a1f66,203,203,19,19
0x20a1f68,203,203,19,19
0x20a1f6a,203,203,19,19
0x20a1f6c,203,609,19,57
0x20a1f6e,203,203,19,19
0x20a1f70,203,205,19,21
0x20a1f72,202,202,18,18
0x20a1f74,202,202,18,18
0x20a1f76,202,202,18,18
0x20a1f78,202,606,18,54
0x20a1f7a,202,202,18,18
0x20a1f7c,202,3434,18,306
0x20a1f7e,202,202,18,18
0x20a1f80,202,6060,18,540
0x20a1f82,202,202,18,18
0x20a1f84,202,202,18,18
0x20a1f86,202,202,18,18
0x20a1f88,202,202,18,18
0x20a1f8a,202,202,18,18
0x20a1f8c,202,606,18,54
0x20a1f8e,202,202,18,18
0x20a1f90,202,202,18,18
0x20a1f92,202,606,18,54
0x20a1f94,202,202,18,18
0x20a1f96,202,202,18,18
0x20a1f98,202,202,18,18
0x20a1f9a,202,2918,18,278
0x20a1f9c,202,10708,18,968
0x20a1f9e,202,202,18,18
0x20a1fa0,202,6060,18,540
0x20a1fa2,202,202,18,18
0x20a1fa4,202,202,18,18
0x20a1fa6,202,202,18,18
0x20a1fa8,202,202,18,18
0x20a1faa,202,202,18,18
0x20a1fac,202,606,18,54
0x20a1fae,202,202,18,18
0x20a1fb0,202,3636,18,324
0x20a1ff2,2,2,1,1
0x20a1ff4,2,6,1,3
0x20a1ff6,2,40,1,34
0x20a1ff8,2,6,1,3
0x20a2008,1,6,0,0
0x20a200a,1,1,0,0
0x20a200c,1,1,0,0
0x20a200e,1,1,0,0
0x20a2010,1,3,0,0
0x20a2012,1,1,0,0
0x20a2014,1,3,0,0
0x20a2016,1,1,0,0
0x20a2018,4,6,0,0
0x20a201a,4,4,0,0
0x20a201c,4,25,0,0
0x20a201e,4,4,0,0
0x20a2020,4,6,0,0
0x20a2022,4,4,0,0
0x20a2024,4,30,0,0
0x20a2026,1,1,0,0
0x20a2028,1,1,0,0
0x20a202a,1,1,0,0
0x20a202c,1,2,0,0
0x20a202e,1,2,0,0
0x20a2038,1,1,0,0
0x20a203a,1,1,0,0
0x20a203c,1,17,0,0
0x20a203e,1,1,0,0
0x20a2040,1,3,0,0
0x20a2042,1,1,0,0
0x20a2044,1,3,0,0
0x20a2046,1,32,0,0
0x20a2048,1,6,0,0
0x20a204a,1,52,0,0
0x20a204c,1,6,0,0
0x20a204e,1,46,0,0
0x20a205e,1,30,0,0
0x20a208c,1,4,0,0
0x20a208e,1,1,0,0
0x20a2090,1,3,0,0
0x20a2092,1,3,0,0
0x20a2094,1,1,0,0
0x20a2096,1,24,0,0
0x20a2160,1,9,0,0
0x20a2162,1,1,0,0
0x20a2164,1,20,0,0
0x20a2166,1,1,0,0
0x20a2168,1,1,0,0
0x20a216a,1,1,0,0
0x20a216c,1,1,0,0
0x20a216e,1,1,0,0
0x20a2170,1,2,0,0
0x20a2172,1,1,0,0
0x20a2174,1,30,0,0
0x20a21a4,1,2,0,0
0x20a21a6,1,2,0,0
0x20a21a8,1,1,0,0
0x20a21aa,1,9,0,0
0x20a21ac,1,4,0,0
0x20a21ae,1,1,0,0
0x20a21b0,1,3,0,0
0x20a21b2,1,1,0,0
0x20a21b4,1,3,0,0
0x20a21b6,1,30,0,0
0x20a21b8,1,2,0,0
0x20a229c,202,4444,18,396
0x20a229e,202,202,18,18
0x20a22a0,202,5050,18,450
0x20a22a2,202,202,18,18
0x20a22a4,202,202,18,18
0x20a22a6,202,202,18,18
0x20a22a8,202,808,18,72
0x20a22aa,202,834,18,66
0x20a22ac,202,357,18,28
0x20a22ae,202,202,18,18
0x20a22b0,202,202,18,18
0x20a22b2,202,202,18,18
0x20a22b4,202,2241,18,219
0x20a22b6,202,382,18,43
0x20a22b8,202,404,18,36
0x20a22ba,202,2393,18,218
0x20a22bc,139,2487,12,212
0x20a22be,139,139,12,12
0x20a22c0,139,781,12,36
0x20a22c2,139,313,12,24
0x20a22c4,139,271,12,24
0x20a22c6,139,139,12,12
0x20a22c8,139,403,12,36
0x20a22ca,139,139,12,12
0x20a22cc,139,452,12,36
0x20a22ce,139,417,12,36
0x20a22d0,139,139,12,12
0x20a22d2,139,3907,12,336
0x20a22d4,139,3914,12,324
0x20a22d6,139,323,12,24
0x20a22d8,139,139,12,12
0x20a22da,139,139,12,12
0x20a22dc,139,8177,12,642
0x20a22ee,202,202,18,18
0x20a22f0,202,1615,18,84
0x20a22f2,202,419,18,36
0x20a22f4,202,454,18,42
0x20a22f6,202,202,18,18
0x20a22f8,202,202,18,18
0x20a22fa,202,1696,18,144
0x20a22fc,139,2502,12,216
0x20a22fe,139,139,12,12
0x20a2300,139,417,12,36
0x20a2302,139,139,12,12
0x20a2304,139,1101,12,36
0x20a2306,139,373,12,24
0x20a2308,139,2577,12,252
0x20a280c,101,404,9,36
0x20a280e,101,3232,9,288
0x20a2810,101,606,9,54
0x20a2812,101,3645,9,189
0x20a2814,101,221,9,9
0x20a2816,101,101,9,9
0x20a2818,101,101,9,9
0x20a281a,101,101,9,9
0x20a281c,101,3427,9,339
0x20a281e,101,101,9,9
0x20a2820,101,101,9,9
0x20a2822,101,101,9,9
0x20a2824,101,303,9,27
0x20a2826,101,101,9,9
0x20a2828,101,303,9,27
0x20a282a,101,101,9,9
0x20a282c,101,303,9,27
0x20a282e,101,101,9,9
0x20a2830,101,303,9,27
0x20a2832,101,101,9,9
0x20a2834,101,303,9,27
0x20a2836,101,101,9,9
0x20a2838,101,303,9,27
0x20a283a,101,101,9,9
0x20a283c,101,5353,9,477
0x20a283e,101,101,9,9
0x20a2840,101,303,9,27
0x20a2842,101,101,9,9
0x20a2844,101,303,9,27
0x20a2846,101,202,9,18
0x20a2848,101,202,9,18
0x20a284a,101,101,9,9
0x20a284c,101,303,9,27
0x20a284e,101,101,9,9
0x20a2850,101,303,9,27
0x20a2852,101,101,9,9
0x20a2854,101,303,9,27
0x20a2856,101,101,9,9
0x20a2858,101,303,9,27
0x20a285a,101,101,9,9
0x20a285c,101,5353,9,477
0x20a285e,101,101,9,9
0x20a2860,101,303,9,27
0x20a2862,101,202,9,18
0x20a2864,101,2525,9,225
0x20a2874,101,302,9,27
0x20a2876,101,3371,9,311
0x20a2878,101,606,9,54
0x20a287a,101,4145,9,366
0x20a287c,101,3583,9,240
0x20a287e,101,101,9,9
0x20a2880,101,303,9,27
0x20a2882,101,101,9,9
0x20a2884,101,505,9,45
0x20a2886,101,101,9,9
0x20a2888,101,101,9,9
0x20a288a,101,101,9,9
0x20a288c,101,303,9,27
0x20a288e,101,101,9,9
0x20a2890,101,303,9,27
0x20a2892,101,101,9,9
0x20a2894,101,303,9,27
0x20a2896,101,101,9,9
0x20a2898,101,303,9,27
0x20a289a,101,101,9,9
0x20a289c,101,5353,9,477
0x20a289e,101,101,9,9
0x20a28a0,101,303,9,27
0x20a28a2,101,101,9,9
0x20a28a4,101,303,9,27
0x20a28a6,101,101,9,9
0x20a28a8,101,303,9,27
0x20a28aa,101,101,9,9
0x20a28ac,101,303,9,27
0x20a28ae,101,202,9,18
0x20a28b0,101,202,9,18
0x20a28b2,101,101,9,9
0x20a28b4,101,303,9,27
0x20a28b6,101,101,9,9
0x20a28b8,101,303,9,27
0x20a28ba,101,101,9,9
0x20a28bc,101,5353,9,477
0x20a28be,101,101,9,9
0x20a28c0,101,303,9,27
0x20a28c2,101,101,9,9
0x20a28c4,101,303,9,27
0x20a28c6,101,101,9,9
0x20a28c8,101,303,9,27
0x20a28ca,101,202,9,18
0x20a28cc,101,1717,9,153
0x20a28dc,101,1818,9,162
0x20a28de,101,101,9,9
0x20a28e0,101,303,9,27
0x20a28e2,101,101,9,9
0x20a28e4,101,4747,9,423
0x20a28e6,101,2626,9,234
0x20a28e8,101,101,9,9
0x20a28ea,101,101,9,9
0x20a28ec,101,101,9,9
0x20a28ee,101,101,9,9
0x20a28f0,101,101,9,9
0x20a28f2,101,2807,9,303
0x20a28fe,101,101,9,9
0x20a2900,101,5757,9,513
0x20a2902,101,101,9,9
0x20a2904,101,5050,9,450
0x20a2906,101,101,9,9
0x20a2908,101,3991,9,330
0x20a290a,101,5804,9,390
0x20a2928,70,350,6,30
0x20a292a,70,3290,6,282
0x20a292c,70,420,6,36
0x20a292e,70,4930,6,324
0x20a2930,70,1838,6,135
0x20a2b00,722,5012,86,602
0x20a2b02,722,722,86,86
0x20a2b04,722,15590,86,1892
0x20a2b06,722,3762,86,602
0x20a2b08,722,722,86,86
0x20a2b0a,722,722,86,86
0x20a2b0c,722,722,86,86
0x20a2b0e,722,722,86,86
0x20a2b10,722,16603,86,1798
0x20a2b12,722,44004,86,5837
0x20a2b14,722,3492,86,446
0x20a2b16,722,722,86,86
0x20a2b18,722,722,86,86
0x20a2b1a,722,39808,86,4952
0x20a2b1c,3,218,2,156
0x20a2b1e,3,93,2,62
0x20a2b20,3,3,2,2
0x20a2b22,3,3,2,2
0x20a2b24,3,159,2,96
0x20a2b26,3,24,2,16
0x20a2b28,3,3,2,2
0x20a2b2a,3,3,2,2
0x20a2b2c,3,3,2,2
0x20a2b2e,3,15,2,2
0x20a2b30,3,14,2,6
0x20a2b32,3,3,2,2
0x20a2b34,3,3,2,2
0x20a2b36,3,3,2,2
0x20a2b38,3,4,2,3
0x20a2b3a,722,9813,86,1229
0x20a2b3c,1,18,1,18
0x20a2b3e,1,1,1,1
0x20a2b40,1,3,1,3
0x20a2b42,1,44,1,44
0x20a2b44,1,10,1,10
0x20a2b46,1,1,1,1
0x20a2b48,1,1,1,1
0x20a2b4a,1,56,1,56
0x20a2b4c,1,23,1,23
0x20a2b4e,1,1,1,1
0x20a2b50,1,1,1,1
0x20a2b52,1,33,1,33
0x20a2b54,1,74,1,74
0x20a2b56,1,1,1,1
0x20a2b58,1,49,1,49
0x20a2b6c,349,2398,48,324
0x20a2b6e,349,349,48,48
0x20a2b70,349,3355,48,444
0x20a2b72,349,698,48,96
0x20a2b74,349,349,48,48
0x20a2b76,349,349,48,48
0x20a2b78,349,349,48,48
0x20a2b7a,349,349,48,48
0x20a2b7c,349,26516,48,3336
0x20a2b7e,349,14847,48,2259
0x20a2b80,349,1061,48,163
0x20a2b82,349,697,48,96
0x20a2b84,349,355,48,48
0x20a2b86,347,347,48,48
0x20a2b88,349,5454,48,796
0x20a2b8a,2,104,0,0
0x20a2b8c,2,30,0,0
0x20a2b8e,2,2,0,0
0x20a2b90,2,2,0,0
0x20a2b92,2,140,0,0
0x20a2b94,2,2,0,0
0x20a2b96,2,2,0,0
0x20a2b98,2,2,0,0
0x20a2b9a,2,2,0,0
0x20a2b9c,2,76,0,0
0x20a2b9e,2,11,0,0
0x20a2ba0,2,29,0,0
0x20a2bb0,2,2,0,0
0x20a2bb2,2,36,0,0
0x20a2bb4,1,1,0,0
0x20a2bb6,1,1,0,0
0x20a2bb8,1,56,0,0
0x20a2bba,1,8,0,0
0x20a2bbc,1,20,0,0
0x20a2bbe,1,1,0,0
0x20a2bc0,2,94,0,0
0x20a2bc2,2,12,0,0
0x20a2bc4,2,2,0,0
0x20a2bc6,2,132,0,0
0x20a2bc8,2,118,0,0
0x20a2bca,2,2,0,0
0x20a2bcc,2,82,0,0
0x20a2bce,1,1,0,0
0x20a2bd0,1,3,0,0
0x20a2bd2,1,44,0,0
0x20a2bd4,1,8,0,0
0x20a2bd6,1,1,0,0
0x20a2bd8,1,1,0,0
0x20a2bda,1,1,0,0
0x20a2bdc,1,17,0,0
0x20a2bde,1,1,0,0
0x20a2be0,1,6,0,0
0x20a2be2,1,1,0,0
0x20a2be4,1,24,0,0
0x20a2bea,1,1,0,0
0x20a2bec,1,1,0,0
0x20a2bee,1,22,0,0
0x20a2bf0,1,12,0,0
0x20a2bf2,1,7,0,0
0x20a2c04,733,3644,87,435
0x20a2c06,733,733,87,87
0x20a2c08,733,1459,87,174
0x20a2c0a,733,13082,87,1566
0x20a2c0c,733,733,87,87
0x20a2c0e,733,733,87,87
0x20a2c10,733,733,87,87
0x20a2c12,733,733,87,87
0x20a2c14,733,1039,87,128
0x20a2c16,733,1455,87,281
0x20a2c18,733,773,87,97
0x20a2c1a,733,1466,87,174
0x20a2c1c,733,51362,87,6169
0x20a2c1e,2,104,1,52
0x20a2c20,2,46,1,23
0x20a2c22,2,2,1,1
0x20a2c24,2,2,1,1
0x20a2c26,2,2,1,1
0x20a2c28,2,2,1,1
0x20a2c2a,2,4,1,2
0x20a2c2c,2,2,1,1
0x20a2c2e,2,2,1,1
0x20a2c30,2,2,1,1
0x20a2c32,2,2,1,1
0x20a2c34,2,6,1,3
0x20a2c36,2,27,1,26
0x20a2c38,1,1,0,0
0x20a2c3a,1,1,0,0
0x20a2c3c,1,17,0,0
0x20a2c3e,1,1,0,0
0x20a2c40,1,51,0,0
0x20a2c42,1,70,0,0
0x20a2c44,1,4,0,0
0x20a2c46,733,3964,87,507
0x20a2c48,731,2879,86,344
0x20a2c4a,731,13649,86,1634
0x20a2cfc,1,20,1,20
0x20a2cfe,1,1,1,1
0x20a2d00,1,1,1,1
0x20a2d02,1,1,1,1
0x20a2d04,1,25,1,25
0x20a2d06,1,1,1,1
0x20a2d08,1,1,1,1
0x20a2d0a,1,34,1,34
0x20a2d0c,1,1,1,1
0x20a2d0e,1,1,1,1
0x20a2d10,1,1,1,1
0x20a2d12,1,1,1,1
0x20a2d14,1,1,1,1
0x20a2d16,1,1,1,1
0x20a2d18,1,1,1,1
0x20a2d1a,1,1,1,1
0x20a2d1c,1,100,1,100
0x20a2d1e,1,48,1,48
0x20a2d20,1,27,1,27
0x20a2d22,1,2,1,2
0x20a2d24,1,1,1,1
0x20a2d26,1,124,1,124
0x20a2d6c,140,560,12,48
0x20a2d6e,140,700,12,60
0x20a2d70,140,1260,12,108
0x20a2d72,140,140,12,12
0x20a2d74,140,140,12,12
0x20a2d76,140,140,12,12
0x20a2d78,140,140,12,12
0x20a2d7a,140,5880,12,504
0x20a2d7c,140,2503,12,216
0x20a2d7e,140,213,12,12
0x20a2d80,139,415,12,36
0x20a2d82,139,139,12,12
0x20a2d84,139,6510,12,564
0x20a2d86,139,7084,12,606
0x20a2d88,139,834,12,72
0x20a2d8a,139,139,12,12
0x20a2d8c,139,139,12,12
0x20a2d8e,139,139,12,12
0x20a2d90,139,5606,12,432
0x20a2d92,139,829,12,72
0x20a2d94,139,2899,12,252
0x20a2d96,139,139,12,12
0x20a2d98,139,139,12,12
0x20a2d9a,139,5191,12,414
0x20a2d9c,139,2501,12,216
0x20a2d9e,139,139,12,12
0x20a2da0,139,417,12,36
0x20a2da2,139,139,12,12
0x20a2da4,139,417,12,36
0x20a2da6,139,139,12,12
0x20a2da8,139,417,12,36
0x20a2daa,139,139,12,12
0x20a2dac,139,5977,12,516
0x20a2dae,139,834,12,72
0x20a2db0,139,417,12,36
0x20a2db2,139,139,12,12
0x20a2db4,140,143,12,12
0x20a2db6,140,140,12,12
0x20a2db8,140,3131,12,366
0x20a2dba,1,1,0,0
0x20a2dbc,1,1,0,0
0x20a2dbe,1,1,0,0
0x20a2dc0,1,1,0,0
0x20a2dc2,1,1,0,0
0x20a2dc4,1,23,0,0
0x20a2dc6,1,1,0,0
0x20a2dc8,1,57,0,0
0x20a2dd0,140,700,12,60
0x20a2dd2,140,140,12,12
0x20a2dd4,140,5040,12,432
0x20a2dd6,140,140,12,12
0x20a2dd8,140,3658,12,333
0x20a2dda,1,17,0,0
0x20a2ddc,1,104,0,0
0x20a2dde,1,7,0,0
0x20a2de0,1,12,0,0
0x20a2de2,140,3816,12,324
0x20a2de8,542,3252,66,396
0x20a2dea,542,542,66,66
0x20a2dec,542,542,66,66
0x20a2dee,542,542,66,66
0x20a2df0,542,1084,66,132
0x20a2df2,542,542,66,66
0x20a2df4,542,542,66,66
0x20a2df6,542,542,66,66
0x20a2df8,542,542,66,66
0x20a2dfa,542,1626,66,198
0x20a2dfc,542,2859,66,187
0x20a2dfe,542,542,66,66
0x20a2e00,542,624,66,76
0x20a2e02,542,2610,66,318
0x20a2e04,542,542,66,66
0x20a2e06,542,542,66,66
0x20a2e08,542,1626,66,198
0x20a2e0a,542,542,66,66
0x20a2e0c,542,542,66,66
0x20a2e0e,542,542,66,66
0x20a2e10,542,1626,66,198
0x20a2e12,542,542,66,66
0x20a2e14,542,542,66,66
0x20a2e16,542,542,66,66
0x20a2e18,542,1626,66,198
0x20a2e1a,542,542,66,66
0x20a2e1c,542,1217,66,147
0x20a2e1e,542,542,66,66
0x20a2e20,542,2664,66,136
0x20a2e22,542,712,66,71
0x20a2e24,542,1787,66,290
0x20a2e26,542,542,66,66
0x20a2e28,542,1084,66,132
0x20a2e2c,542,542,66,66
0x20a2e2e,542,542,66,66
0x20a2e30,542,542,66,66
0x20a2e32,542,1626,66,198
0x20a2e34,542,542,66,66
0x20a2e36,542,542,66,66
0x20a2e38,542,1626,66,198
0x20a2e3a,542,542,66,66
0x20a2e3c,542,1224,66,149
0x20a2e3e,542,542,66,66
0x20a2e40,542,624,66,76
0x20a2e42,542,2610,66,318
0x20a2e44,542,542,66,66
0x20a2e46,542,542,66,66
0x20a2e48,542,542,66,66
0x20a2e4a,542,1626,66,198
0x20a2e4c,542,542,66,66
0x20a2e4e,542,542,66,66
0x20a2e50,542,1626,66,198
0x20a2e52,542,542,66,66
0x20a2e54,542,542,66,66
0x20a2e56,542,542,66,66
0x20a2e58,542,542,66,66
0x20a2e5a,542,1626,66,198
0x20a2e5c,542,1821,66,146
0x20a2e5e,542,587,66,66
0x20a2e60,542,606,66,76
0x20a2e62,542,542,66,66
0x20a2e64,542,2362,66,313
0x20a2e66,542,542,66,66
0x20a2e68,542,665,66,107
0x20a2e6a,530,530,62,62
0x20a2e6c,530,530,62,62
0x20a2e6e,530,530,62,62
0x20a2e70,530,530,62,62
0x20a2e72,530,530,62,62
0x20a2e74,530,1590,62,186
0x20a2e76,530,530,62,62
0x20a2e78,530,530,62,62
0x20a2e7a,530,530,62,62
0x20a2e7c,530,1226,62,147
0x20a2e7e,530,530,62,62
0x20a2e80,530,612,62,72
0x20a2e82,530,530,62,62
0x20a2e84,530,2533,62,301
0x20a2e86,530,530,62,62
0x20a2e88,530,735,62,90
0x20a2e8a,342,342,34,34
0x20a2e8c,342,342,34,34
0x20a2e8e,342,342,34,34
0x20a2e90,342,1026,34,102
0x20a2e92,342,342,34,34
0x20a2e94,342,342,34,34
0x20a2e96,342,342,34,34
0x20a2e98,342,1026,34,102
0x20a2e9a,342,342,34,34
0x20a2e9c,342,1021,34,118
0x20a2e9e,342,342,34,34
0x20a2ea0,342,422,34,44
0x20a2ea2,342,342,34,34
0x20a2ea4,342,1946,34,217
0x20a2ea6,342,342,34,34
0x20a2ea8,342,342,34,34
0x20a2eaa,342,1026,34,102
0x20a2eac,342,431,34,34
0x20a2eae,342,382,34,34
0x20a2eb0,342,1026,34,102
0x20a2eb2,342,454,34,34
0x20a2eb4,342,747,34,68
0x20a2eb6,342,342,34,34
0x20a2eb8,342,684,34,68
0x20a2eba,342,1132,34,119
0x20a2ebc,271,271,33,33
0x20a2ebe,271,271,33,33
0x20a2ec0,271,813,33,99
0x20a2ec2,271,271,33,33
0x20a2ec4,271,271,33,33
0x20a2ec6,271,464,33,57
0x20a2ec8,402,525,46,61
0x20a2eca,402,534,46,64
0x20a2ecc,402,484,46,56
0x20a2ece,402,402,46,46
0x20a2ed0,402,484,46,56
0x20a2ed2,402,402,46,46
0x20a2ed4,402,484,46,56
0x20a2ed6,402,402,46,46
0x20a2ed8,542,2797,66,414
0x20a2eda,542,1162,66,144
0x20a2edc,542,1588,66,224
0x20a2ede,542,5150,66,616
0x20a2ee0,188,191,28,28
0x20a2ee2,188,188,28,28
0x20a2ee4,188,190,28,28
0x20a2ee6,188,584,28,84
0x20a2ee8,188,188,28,28
0x20a2eea,188,188,28,28
0x20a2eec,188,188,28,28
0x20a2eee,188,564,28,84
0x20a2ef0,188,188,28,28
0x20a2ef2,188,2029,28,262
0x20a2ef4,12,21,4,7
0x20a2ef6,200,200,32,32
0x20a2ef8,200,403,32,65
0x20a2efa,200,200,32,32
0x20a2efc,200,467,32,81
0x20a2efe,200,344,32,48
0x20a2f00,271,390,33,47
0x20a2f02,271,271,33,33
0x20a2f04,271,353,33,43
0x20a2f06,271,1633,33,199
0x20a2f08,271,271,33,33
0x20a2f0a,271,271,33,33
0x20a2f0c,271,1336,33,162
0x20a2f0e,193,193,24,24
0x20a2f10,193,670,24,91
0x20a2f12,193,303,24,39
0x20a2f14,193,579,24,72
0x20a2f16,193,193,24,24
0x20a2f18,193,330,24,40
0x20a2f1a,56,112,8,16
0x20a2f1c,193,277,24,24
0x20a2f1e,193,386,24,48
0x20a2f20,193,198,24,24
0x20a2f22,193,699,24,72
0x20a2f24,193,193,24,24
0x20a2f26,193,277,24,36
0x20a2f28,109,218,12,24
0x20a2f3e,188,188,28,28
0x20a2f40,188,188,28,28
0x20a2f42,188,188,28,28
0x20a2f44,188,564,28,84
0x20a2f46,188,188,28,28
0x20a2f48,188,188,28,28
0x20a2f4a,188,564,28,84
0x20a2f4c,188,188,28,28
0x20a2f4e,188,188,28,28
0x20a2f50,188,564,28,84
0x20a2f52,188,564,28,84
0x20a2f54,172,995,22,128
0x20a2f56,172,172,22,22
0x20a2f58,172,172,22,22
0x20a2f5a,172,172,22,22
0x20a2f5c,172,1822,22,260
0x20a2f5e,172,688,22,88
0x20a2f60,172,1297,22,172
0x20a2f62,172,172,22,22
0x20a2f64,172,172,22,22
0x20a2f66,172,172,22,22
0x20a2f68,172,215,22,27
0x20a2f6a,172,172,22,22
0x20a2f6c,172,172,22,22
0x20a2f6e,172,215,22,22
0x20a2f70,172,177,22,22
0x20a2f72,172,172,22,22
0x20a2f74,172,172,22,22
0x20a2f76,172,194,22,25
0x20a2f78,172,194,22,25
0x20a2f7a,172,172,22,22
0x20a2f7c,172,5863,22,787
0x20a2f7e,172,172,22,22
0x20a2f80,172,172,22,22
0x20a2f82,172,172,22,22
0x20a2f84,172,172,22,22
0x20a2f86,172,172,22,22
0x20a2f88,172,516,22,66
0x20a2f8a,172,172,22,22
0x20a2f8c,172,172,22,22
0x20a2f8e,172,172,22,22
0x20a2f90,172,172,22,22
0x20a2f92,172,172,22,22
0x20a2f94,172,516,22,66
0x20a2f96,172,172,22,22
0x20a2f98,172,172,22,22
0x20a2f9a,172,172,22,22
0x20a2f9c,688,2223,88,282
0x20a2f9e,688,688,88,88
0x20a2fa0,688,778,88,100
0x20a2fa2,688,688,88,88
0x20a2fa4,688,778,88,100
0x20a2fa6,688,3559,88,448
0x20a2fa8,688,913,88,118
0x20a2faa,688,1713,88,238
0x20a2fac,688,923,88,118
0x20a2fae,688,1376,88,176
0x20a2fb0,688,688,88,88
0x20a2fb2,688,1376,88,176
0x20a2fb4,344,344,44,44
0x20a2fb6,688,688,88,88
0x20a2fb8,688,688,88,88
0x20a2fba,688,688,88,88
0x20a2fbc,688,4205,88,534
0x20a2fbe,688,688,88,88
0x20a2fc0,688,688,88,88
0x20a2fc2,688,688,88,88
0x20a2fc4,688,1032,88,132
0x20a2fc6,344,344,44,44
0x20a2fc8,688,688,88,88
0x20a2fca,688,688,88,88
0x20a2fcc,688,688,88,88
0x20a2fce,688,2064,88,264
0x20a2fd0,688,2007,88,208
0x20a2fd2,688,853,88,103
0x20a2fd4,688,688,88,88
0x20a2fd6,688,688,88,88
0x20a2fd8,688,688,88,88
0x20a2fda,688,688,88,88
0x20a2fdc,688,4121,88,537
0x20a2fde,688,688,88,88
0x20a2fe0,688,944,88,114
0x20a2fe2,432,432,62,62
0x20a2fe4,688,1216,88,148
0x20a2fe6,688,903,88,113
0x20a2fe8,688,688,88,88
0x20a2fea,688,688,88,88
0x20a2fec,688,688,88,88
0x20a2fee,688,2064,88,264
0x20a2ff0,688,688,88,88
0x20a2ff2,688,1456,88,196
0x20a2ff4,304,304,34,34
0x20a2ff6,688,688,88,88
0x20a2ff8,688,688,88,88
0x20a2ffa,688,688,88,88
0x20a2ffc,688,4193,88,545
0x20a2ffe,688,688,88,88
0x20a3000,688,1793,88,252
0x20a3002,212,212,26,26
0x20a3004,212,212,26,26
0x20a3006,212,212,26,26
0x20a3008,212,212,26,26
0x20a300a,212,212,26,26
0x20a300c,212,212,26,26
0x20a300e,212,212,26,26
0x20a3010,212,212,26,26
0x20a3012,212,212,26,26
0x20a3014,212,212,26,26
0x20a3016,212,212,26,26
0x20a3018,212,212,26,26
0x20a301a,212,212,26,26
0x20a301c,212,874,26,110
0x20a301e,212,212,26,26
0x20a3020,212,294,26,36
0x20a3022,212,212,26,26
0x20a3024,212,294,26,36
0x20a3026,212,212,26,26
0x20a3028,212,294,26,36
0x20a302a,212,212,26,26
0x20a302c,212,294,26,36
0x20a302e,212,212,26,26
0x20a3030,212,294,26,36
0x20a3032,212,752,26,92
0x20a3034,212,212,26,26
0x20a3036,212,212,26,26
0x20a3038,212,212,26,26
0x20a303a,212,636,26,78
0x20a303c,212,356,26,26
0x20a303e,212,1912,26,188
0x20a3040,688,799,88,106
0x20a3042,688,688,88,88
0x20a3044,688,762,88,100
0x20a3046,688,1944,88,274
0x20a3048,172,172,22,22
0x20a304a,172,344,22,44
0x20a304c,172,188,22,26
0x20a304e,156,156,18,18
0x20a3050,156,168,18,30
0x20a3052,156,1042,18,163
0x20a3054,156,714,18,90
0x20a3056,156,156,18,18
0x20a3058,156,156,18,18
0x20a305a,156,156,18,18
0x20a305c,172,291,22,56
0x20a305e,172,812,22,88
0x20a3060,172,470,22,92
0x20a3062,172,172,22,22
0x20a3064,172,172,22,22
0x20a3066,172,172,22,22
0x20a3068,172,1433,22,195
0x20a306a,206,206,24,24
0x20a306c,206,282,24,32
0x20a306e,206,206,24,24
0x20a3070,206,282,24,32
0x20a3072,206,206,24,24
0x20a3074,206,282,24,32
0x20a3076,206,206,24,24
0x20a3078,206,282,24,32
0x20a307a,206,206,24,24
0x20a307c,206,814,24,88
0x20a307e,206,206,24,24
0x20a3080,206,282,24,32
0x20a3082,206,206,24,24
0x20a3084,206,282,24,32
0x20a3086,206,206,24,24
0x20a3088,206,282,24,32
0x20a308a,206,206,24,24
0x20a308c,206,282,24,32
0x20a308e,206,206,24,24
0x20a3090,206,282,24,32
0x20a3092,206,716,24,80
0x20a3094,206,206,24,24
0x20a3096,206,206,24,24
0x20a3098,206,206,24,24
0x20a309a,206,206,24,24
0x20a309c,206,841,24,91
0x20a309e,206,1682,24,184
0x20a30a0,206,206,24,24
0x20a30a2,206,238,24,30
0x20a30a4,174,174,18,18
0x20a30a6,174,174,18,18
0x20a30a8,174,174,18,18
0x20a30aa,174,522,18,54
0x20a30ac,174,174,18,18
0x20a30ae,174,224,18,20
0x20a30b0,124,124,16,16
0x20a30b2,124,124,16,16
0x20a30b4,124,124,16,16
0x20a30b6,124,124,16,16
0x20a30b8,124,124,16,16
0x20a30ba,124,124,16,16
0x20a30bc,124,642,16,80
0x20a30be,124,124,16,16
0x20a30c0,124,188,16,24
0x20a30c2,124,124,16,16
0x20a30c4,124,188,16,24
0x20a30c6,124,124,16,16
0x20a30c8,124,188,16,24
0x20a30ca,124,124,16,16
0x20a30cc,124,188,16,24
0x20a30ce,124,124,16,16
0x20a30d0,124,188,16,24
0x20a30d2,124,124,16,16
0x20a30d4,124,188,16,24
0x20a30d6,124,124,16,16
0x20a30d8,124,188,16,24
0x20a30da,124,248,16,32
0x20a30dc,124,1702,16,213
0x20a316c,139,1112,12,96
0x20a316e,139,139,12,12
0x20a3170,139,1251,12,108
0x20a3172,139,139,12,12
0x20a3174,139,139,12,12
0x20a3176,139,139,12,12
0x20a3178,139,556,12,48
0x20a317a,139,4899,12,396
