frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
615,1117952,280064,174656,4416,2560,1088,354368,84608,216192,196352,921600,4928,1152,348928,44544,1152,2112,140800,123840,576,920512,0
616,1678336,278464,174848,4480,128128,414976,350656,85632,241152,220352,1457984,4992,1088,345024,45120,1280,2240,134528,126208,576,1043008,0
617,1117376,276032,173440,4416,2496,71808,358784,87680,142720,122432,994944,4672,1088,353088,45376,1216,2240,144320,124864,576,923136,0
618,1117568,276864,176192,4416,2560,1088,456960,85632,113856,94080,1023488,5056,1024,451456,129920,1280,2304,236288,130816,640,1022400,0
619,1117888,276928,174656,4544,2432,1024,437504,84736,136064,116416,1001472,4800,1088,431808,128384,1280,1984,224704,123264,576,1000448,0
620,1118080,277632,172096,4480,2496,1024,443648,84736,131968,111744,1006336,5056,1024,438144,125376,1216,2176,231616,122624,640,1005312,0
621,1117184,276352,174016,4416,2560,1088,449344,84288,125120,105728,1011456,4928,1024,443904,129152,1344,2240,231936,128064,640,1010368,0
622,1117952,275264,174464,4480,2624,1152,457344,85120,117504,97792,1020160,4992,1024,451904,126208,1344,2048,243136,124992,704,1019008,0
623,1117824,276416,175104,4480,2496,1024,490176,84416,83712,63936,1053888,4288,1088,484416,119808,1472,2176,301696,98880,640,1052864,0
624,1678144,276992,174656,4416,2688,1088,573760,99200,545344,525696,1152448,4160,1024,568192,71808,1344,2176,378816,105408,640,1151360,0
625,1118016,277952,174144,4416,2688,1152,349248,98304,210112,190080,927936,4096,1088,343872,68416,1344,2048,160896,97152,768,926784,0
626,1117568,279936,173568,4352,2688,1088,346880,97984,211072,191104,926464,4160,1024,341440,69056,1344,2368,159040,96000,576,925376,0
627,1117824,278016,173312,4480,2752,1088,441088,106048,111040,91328,1026496,4352,1088,435584,28608,1280,2304,256512,92480,640,1025408,0
628,1678272,289472,174720,4480,3008,72448,579200,129984,424960,404736,1273536,189248,1088,573504,28160,1536,108096,88576,100928,704,1201088,0
