frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
602,1678336,305216,173120,4288,2752,415232,424896,162432,190400,170240,1508096,4160,1024,419648,39360,1280,1856,245504,87488,704,1092864
603,1117952,304128,174016,4224,5120,1088,419008,164224,46144,26624,1091328,4288,1024,413440,39104,1472,1856,242816,84608,512,1090240
604,1678400,304832,174080,4288,5056,1088,822400,162624,204032,184640,1493760,4160,1024,817088,38400,1408,1856,644928,85504,704,1492672
605,1118464,304576,174720,4352,4864,1088,403776,162304,62784,43328,1075136,4480,1024,398208,39104,1280,1920,228096,84416,768,1074048
606,1678656,302976,175872,4352,3840,1088,885888,163456,141184,121280,1557376,4480,1088,880256,55808,1408,1792,248512,545344,640,1556288
607,1117824,304512,174912,4224,4800,1088,348096,170176,110016,90752,1027072,4544,1024,342656,896,1152,1920,192448,61056,768,1025984
608,3359360,305216,174080,4288,3776,1024,2320384,100160,450432,430528,2928832,4224,1024,2314944,1280,1280,2048,2168704,59264,768,2927808
609,1118208,302272,173760,4416,2624,1024,260032,101120,272960,253568,864640,4352,1024,254528,8896,1472,1920,110784,56704,704,863616
610,1118208,305152,172544,4416,4928,1088,252416,101184,276480,256576,861632,4416,960,247104,1472,1344,1984,103104,57088,704,860544
611,1117888,304256,173184,4224,4736,1088,244480,100928,284992,265600,852288,4352,960,238976,1536,1344,1984,96000,57024,640,851200
612,1118336,305088,172160,4288,3200,1024,285504,100544,246528,226880,891456,4672,1024,279808,36480,1344,2112,136192,56640,704,890432
613,1118144,306112,171776,4288,1536,1088,280320,101184,251840,232448,885696,4352,960,274880,36928,1408,1920,132160,55936,640,884608
614,5600128,304128,171072,4288,129664,416896,3979456,101440,493184,473088,5127040,4352,1024,3973888,44928,1344,1920,3829248,57408,640,4710144
615,1117696,304000,174400,4416,1536,1088,300480,101888,229888,210496,907200,4352,1088,294976,51904,1408,1856,152704,56448,576,906112
616,1118592,303616,172864,4288,1536,70912,293056,104448,167872,147840,970752,4544,1024,287616,43968,1280,1792,144384,56512,704,899840
617,1118016,304576,173248,4352,1536,960,306048,102976,224320,204800,913216,4352,1024,300544,52544,1536,1984,157824,56704,704,912256
618,1118080,302144,173376,4416,1536,1088,306368,101952,227200,207808,910272,4672,1024,300928,58112,1408,1984,158336,55872,704,909184
619,3358912,301248,172544,4224,1536,1024,2530688,102592,245056,225536,3133376,4416,1024,2525312,65728,1280,1792,2381760,57472,704,3132352
620,1118208,302656,172160,4288,1536,960,329728,101440,205440,186176,932032,4544,896,324288,81344,1472,1856,181952,56064,640,931072
621,1118272,304320,172800,4288,1536,1088,328704,82048,223488,204224,914048,4480,1024,323200,82368,1472,1728,179904,56064,704,912960
622,1678336,303680,173120,4160,1536,1024,750464,81728,362624,342976,1335360,4416,1088,745024,82624,1344,1984,604544,56768,640,1334336
623,1117952,301696,172416,4160,1536,960,271360,80576,285248,265792,852160,4416,896,266176,31744,1408,1856,126080,56768,704,851200
624,1118400,304320,173184,4416,1536,1024,275584,81664,276672,257152,861248,4736,1024,270016,35520,1280,1920,129088,57024,704,860224
625,1118336,302144,173888,4352,1536,1024,273216,81408,280768,261120,857216,4608,1024,267712,35456,1344,1920,127552,56832,704,856192
626,1678400,301760,171456,4288,1600,412800,271488,81280,433728,414016,1264384,4608,1088,265856,30208,1280,1984,125312,56704,768,851584
627,1117888,303744,171904,4224,1536,1024,280960,81728,272768,253248,864640,4416,960,275520,39872,1344,1792,135936,56064,704,863616
628,1118144,301312,172352,4224,1472,1024,276096,81088,280576,261312,856832,4352,1024,270656,35008,1344,1792,132096,55872,704,855808
629,1118336,306368,172416,4224,1536,1024,277056,82240,273472,254208,864128,3968,1088,271552,35648,1408,1856,132416,56192,768,863104
630,1118144,304448,179072,4224,127808,960,309824,80896,110912,91200,1026944,4736,1024,304448,40384,1280,1856,137152,56512,576,1025984
632,1678336,301568,178816,4288,1536,1024,1029952,82496,78656,59776,1618560,4416,1024,1024640,31808,1344,1856,872000,56640,640,1617536
633,1118208,303808,178496,4352,1600,1024,311232,80768,236928,217792,900416,4416,1024,305728,52544,1280,1792,151808,56384,704,899392
634,3359424,302784,178048,4288,2688,1088,2640768,102592,127168,107264,3252160,4288,960,2635328,81472,1344,1920,2444544,88960,704,3251072
635,1118080,301312,180352,4352,2560,960,400128,101568,126848,106944,1011136,4672,1024,394688,124800,1408,1920,215680,79296,768,1010176
