frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,gNdsFighterNaturalMotionFigatreeAttachCount,gNdsShieldAnimJointInstallCalls,gNdsR2FtAnimParseStepped,gNdsR2FtAnimParseEarlyOut,gNdsR2FtAnimRecipMisses,gNdsR2AnimCacheBytes,gNdsR2RelocAliasVisits,gNdsFTComputerStatusChangeCount,WRAPFIX
1871,1117568,169792,180480,4224,1472,960,279936,186688,294016,274112,843456,3264,1024,274304,51072,1280,2048,120512,36352,704,842496,6905,29,33971,101475,0,126384,14008,0,0
1872,1117568,170688,180288,4352,1408,1088,296640,187456,275648,256128,861440,3392,1024,290752,51456,1408,2176,120768,35840,832,860352,6905,29,33977,101503,0,126384,14008,0,0
1873,1117568,170240,181824,4288,1472,1152,281216,187200,290560,270784,847168,3264,1024,275712,50688,1088,2112,121984,35904,832,846016,6905,29,33983,101531,0,126384,14008,0,0
1874,1117952,170304,181696,4288,1472,960,294656,187968,276224,256192,861376,3456,960,289216,51904,1344,2048,121984,35968,704,860416,6905,29,33984,101564,0,126384,14008,0,0
1875,1117568,172160,182528,4352,1408,1088,279680,189440,286784,266752,850688,3456,1088,274304,51264,1280,2176,117696,35584,640,849600,6905,29,33987,101595,0,126384,14008,0,0
1876,1117440,170816,181376,4224,2176,70400,373120,190528,125248,104704,1013184,3264,960,367744,51648,1280,2048,119680,36544,640,942784,6905,29,33991,101625,0,126384,14008,0,0
1877,1117888,290752,180800,4288,2880,1024,348096,188544,100608,81152,1035840,3136,960,342656,48320,1216,2112,120896,36416,640,1034816,6922,29,34013,101654,0,126384,14008,0,0
1878,1116992,292480,183872,4224,2688,1088,271232,187392,174656,154944,962688,3392,896,266112,44544,1152,2112,176448,37120,832,961600,6922,29,34013,101688,0,126384,14008,0,0
1879,1117632,289920,180736,4288,2688,960,280832,191104,167104,147328,970304,3200,960,275392,44800,1216,2112,107584,36096,576,969344,6922,29,34013,101722,0,126384,14008,0,0
1880,1117632,289344,180736,4224,2688,1024,271872,189056,178432,158976,958400,3392,960,266688,44672,1280,2048,108928,35904,896,957376,6922,29,34013,101756,0,126384,14008,0,0
1881,1117376,291456,182464,4352,2688,1088,271104,188160,176768,156672,961408,3328,1024,265728,44608,1344,2048,108032,36096,768,960320,6922,29,34015,101788,0,126384,14008,0,0
1882,1118080,291264,179008,4288,2688,1024,282112,188032,168832,148928,968320,3456,960,276736,45120,1088,2176,110976,36544,576,967296,6922,29,34016,101821,0,126384,14008,0,0
1883,1117248,292096,182912,4288,2752,410624,267520,187840,330560,309632,1368960,3392,960,262144,44480,1216,2176,110720,35648,704,958336,6922,29,34016,101855,0,126384,14008,0,0
1884,1678592,291392,180416,4352,2624,1088,289344,189440,157888,138432,978112,3328,960,283840,44736,1216,2112,108672,36160,640,977024,6922,29,34018,101887,0,126384,14008,0,0
1885,1116544,293056,179712,4288,129664,1024,931648,189568,509184,489152,1748992,3264,1024,926272,46976,1152,2240,111872,36096,704,1747968,6940,29,34040,101953,0,128048,14115,0,0
1886,2238144,291584,183040,4288,2752,1024,314112,188224,132672,112704,1004992,3328,960,308736,45440,1344,2176,759744,36480,704,1003968,6940,29,34048,102015,0,128048,14115,0,0
1887,1117696,292224,179776,4288,2752,1024,321280,189056,126976,107200,1010176,3328,1024,315776,45632,1344,2240,149632,36032,768,1009152,6940,29,34057,102076,0,128048,14115,0,0
1888,1117376,292416,181696,4288,2688,1024,316928,189184,129408,109632,1008000,3328,960,311488,46016,1152,1984,149824,36864,768,1006976,6940,29,34070,102133,0,128048,14115,0,0
1889,1117632,292672,180864,4224,2624,1024,329216,190848,115968,96256,1021184,3328,960,323904,45760,1280,2048,153856,35968,832,1020160,6940,29,34087,102186,0,128048,14115,0,0
1890,1117440,291328,184320,4288,3776,1024,319040,190400,123264,104064,1013376,3200,1024,313792,45504,1216,2176,155840,36096,704,1012352,6940,29,34105,102238,0,128048,14115,0,0
1891,1117440,292800,180736,4224,4992,1024,311296,188416,134144,113856,1003776,3520,1024,305792,45632,1344,2176,155712,36352,640,1002752,6940,29,34118,102295,0,128048,14115,0,0
1892,1117632,290496,178560,4288,3136,1024,413696,187520,38848,19520,1098048,3328,896,408192,54336,1216,2176,151552,36096,768,1097024,6960,29,34150,102376,0,128048,14115,0,0
1893,1117568,290816,180992,4288,1472,1024,327168,187072,124864,105280,1012416,3136,896,321856,52352,1152,2240,240768,36032,704,1011392,6960,29,34172,102430,0,128048,14115,0,0
1894,1117696,292544,179392,4288,1472,1024,356480,191360,90752,71360,1045952,3200,1024,351040,52672,1152,2112,168384,36480,640,1044928,6960,29,34193,102485,0,128048,14115,0,0
1895,1117312,293440,181376,4352,1536,1024,341376,190912,103424,84032,1033408,3264,1024,335936,52928,1152,2112,167808,37568,576,1032384,6960,29,34216,102538,0,128048,14115,0,0
1896,1117440,291200,182144,4352,1408,1152,331328,190144,116224,96448,1021504,3392,960,325952,52736,1344,2048,169600,35584,704,1020352,6960,29,34234,102596,0,128048,14115,0,0
1897,1117952,290048,179584,4224,1472,412160,466432,189248,134976,114240,1563904,3392,960,460864,52992,1216,2176,165888,35776,640,1151744,6994,29,34301,102656,0,128048,14115,0,0
1898,1678144,291520,181632,4288,1408,1024,313088,188736,135360,114880,1002176,3200,960,307584,52736,1088,2176,295808,35648,640,1001152,6994,29,34302,102725,0,128048,14115,0,0
1899,1117056,288192,181056,4288,1408,1024,675072,113408,413248,393344,1284352,3712,1024,669760,58624,1344,2176,149312,36416,768,1283328,7062,29,34403,102780,0,128048,14436,0,0
1900,1677696,290112,181184,4224,1536,1024,440128,113344,85952,66432,1051072,4672,960,434816,60928,1280,1984,418880,117632,768,1050048,7082,29,34427,102863,0,128048,14436,0,0
1901,1117504,290048,180352,4224,1472,1088,370688,111424,158464,138368,979392,4352,1024,365440,61440,1280,2048,233664,77824,768,978304,7082,29,34444,102916,0,128048,14436,0,0
1902,1117760,291008,182912,4352,1408,1024,382656,110336,143360,124032,993024,4544,896,377152,60864,1344,1920,167552,77632,768,992000,7082,29,34461,102969,0,128048,14436,0,0
1903,1117056,289024,182016,4224,1408,960,379968,108672,151552,131584,986240,4608,1024,374784,61312,1344,2112,167296,77184,640,985280,7082,29,34478,103022,0,128048,14436,0,0
1904,1117824,288064,182208,4288,1472,960,402752,113152,124992,104896,1012992,4736,1024,397376,61632,1216,2048,168704,77760,576,1012032,7082,29,34519,103051,0,128048,14436,0,0
1905,1117888,291712,182016,4352,92992,1024,502976,112512,489920,469504,1208000,4608,960,497728,60928,1280,1920,186048,76608,704,1206976,7116,29,34587,103104,0,128048,14436,0,0
1906,1677504,289664,183040,4352,2112,70080,457152,114048,557632,537024,1141056,4608,960,451520,60736,1280,2176,301888,77568,768,1070976,7116,29,34591,103164,0,128048,14436,0,0
1907,1678080,290496,179968,4288,2752,1152,365184,112960,160448,140608,976640,4800,960,359744,61248,1472,2048,153472,77184,640,975488,7116,29,34594,103225,0,128048,14436,0,0
1908,1117248,291648,180160,4352,2816,1024,361280,109888,166208,146624,970752,4416,1024,355840,61696,1408,2176,154240,76288,768,969728,7116,29,34600,103283,0,128048,14436,0,0
1909,1117376,288768,181312,4288,2688,1088,390400,110592,138496,118400,999232,4480,960,385088,61568,1472,2048,156224,76928,576,998144,7116,29,34629,103318,0,128048,14436,0,0
1910,1117632,289024,181376,4224,2624,1024,364608,112128,162304,142528,974784,4672,960,359168,60736,1408,1984,176320,76864,640,973760,7116,29,34639,103372,0,128048,14436,0,0
1911,1117312,291840,182464,4224,2688,411456,362368,111040,312384,291520,1386944,4672,960,357056,60992,1472,2240,158080,77120,512,975488,7116,29,34649,103426,0,128048,14436,0,0
1912,1678464,291456,180288,4416,2688,960,383872,109312,144384,124352,993024,4416,960,378688,61376,1344,2112,160128,77632,832,992064,7116,29,34657,103482,0,128048,14436,0,0
1913,1117376,291904,183616,4352,2624,1088,358528,110080,164992,145280,971904,4544,1024,353088,64256,1216,2304,158912,77248,576,970816,7116,29,34662,103541,0,128048,14436,0,0
1914,1117184,291456,184064,4288,2688,1024,397760,110656,125696,105920,1011712,4608,960,392064,65792,1344,2112,158656,76608,704,1010688,7116,29,34690,103577,0,128048,14436,0,0
1915,1117632,290880,183104,4224,2688,1024,366976,110784,158144,137792,980032,4544,960,361408,66112,1344,2176,180032,76352,768,979008,7116,29,34698,103633,0,128048,14436,0,0
1916,1117824,288768,182144,4352,2688,960,359616,110144,168960,148736,968896,4736,896,354368,56384,1344,2240,162432,79232,640,967936,7116,29,34707,103688,0,128048,14436,0,0
1917,1117632,289024,181568,4288,2688,1024,368640,111488,158400,138688,978432,4352,1024,363456,56960,1344,2240,153280,76928,640,977408,7116,29,34713,103746,0,128048,14436,0,0
1918,1117120,288576,182464,4288,2752,960,357120,110400,171328,151424,966464,4480,1024,351808,57216,1472,1984,152960,80512,640,965504,7116,29,34718,103805,0,128048,14436,0,0
1919,1117888,290432,181888,4352,2752,1024,389056,111744,136000,116352,1000896,4672,896,383680,57024,1344,2176,150848,77632,576,999872,7116,29,34747,103840,0,128048,14436,0,0
1920,1117248,289984,183680,4288,2816,1088,375552,112128,148160,128320,989376,4416,896,370048,57216,1472,2048,171264,79424,640,988288,7116,29,34756,103895,0,128048,14436,0,0
1921,1117696,290240,180800,4224,2752,896,368256,113600,157056,137152,980672,4992,1024,362944,57280,1280,2048,153472,78848,576,979776,7116,29,34764,103951,0,128048,14436,0,0
1922,1117824,289344,179584,4288,2688,1088,490368,119936,30272,10304,1107264,4480,1024,484864,66624,1536,1920,154432,78208,640,1106176,7133,29,34787,104009,0,128048,14543,0,0
1923,1117568,289216,184384,4288,4928,1024,343296,106816,183616,163712,953856,4864,960,337792,34752,1408,2240,162624,188544,640,952832,7133,29,34802,104062,0,128048,14543,0,0
1924,1117568,293312,185024,4288,4736,1088,324416,106112,198144,178624,938496,4992,1024,318848,35072,1472,1984,137152,58112,640,937408,7133,29,34817,104115,0,128048,14543,0,0
1925,1117120,293312,182848,4288,3264,1024,448256,107968,77120,57024,1061056,4608,960,442752,34816,1408,2176,141568,57152,640,1060032,7151,29,34862,104174,0,128048,14650,0,0
1926,1118080,291008,185344,4352,126144,414016,337664,106368,212992,192256,1485632,4928,1024,332352,39616,1344,2048,264768,58048,640,1071616,7151,29,34885,104221,0,128048,14650,0,0
1927,1677888,291520,185024,4224,1472,1088,427200,119424,87424,67520,1049856,4672,960,422080,106688,1408,2048,154176,57728,640,1048768,7151,29,34895,104281,0,128048,14650,0,0
1928,1117376,292672,185664,4224,1472,1024,406528,119936,105856,85696,1031680,4864,960,401216,107072,1472,1984,211392,72448,640,1030656,7151,29,34913,104333,0,128048,14650,0,0
1929,1117376,284608,184768,4224,2560,1024,910528,116800,173440,153536,1524416,244608,960,905024,108032,1344,2048,218560,57472,640,1523392,7151,29,34931,104385,0,128048,14650,0,0
1930,1677952,284480,186496,4288,2688,1024,689088,106432,403328,383744,1294080,242752,960,683520,105856,1280,2176,437312,101184,576,1293056,7151,29,34953,104433,0,128048,14650,0,0
1931,1677824,285440,189504,4352,2560,1088,696768,106496,391424,371776,1305856,260096,960,691520,107456,1152,2048,219136,94720,832,1304768,7151,29,34973,104483,0,128048,14650,0,0
1932,1677632,286208,188288,4288,2560,1088,719808,109056,366528,346816,1331008,276416,960,714368,107008,1472,2176,219904,95104,576,1329920,7151,29,34989,104537,0,128048,14650,0,0
1933,1677824,283072,188096,4224,4864,1024,710784,110720,374976,355008,1322752,277888,960,705344,106880,1344,2176,215616,96256,640,1321728,7151,29,35001,104595,0,128048,14650,0,0
1934,1677760,286144,180160,4288,5056,960,702080,97280,401600,381696,1295872,277632,896,696448,106176,1344,1984,215424,94144,896,1294912,7151,29,35018,104648,0,128048,14650,0,0
1935,1677568,284608,180736,4288,2688,1024,706176,97600,400704,381312,1296512,276864,960,700672,110656,1216,2176,215040,96192,832,1295488,7151,29,35042,104694,0,128048,14650,0,0
1936,1677824,285184,181568,4224,2624,70336,842880,105024,186432,165824,1512448,277248,960,837440,114432,1216,2048,233856,96384,768,1442112,7151,29,35054,104752,0,128048,14650,0,0
1937,1678272,284992,181248,4288,2752,416192,692992,102976,552000,531712,1705728,276096,960,687552,113088,1344,2112,258496,100992,768,1289536,7151,29,35066,104810,0,128048,14650,0,0
1938,2237440,285056,188736,4352,2816,1024,721664,103232,370624,350976,1326528,277632,1024,716224,113728,1408,2176,219264,97344,640,1325504,7151,29,35081,104865,0,128048,14650,0,0
1939,1677504,284992,185664,4224,2752,1088,709056,104000,386112,366272,1311616,277248,1024,703552,113216,1216,2176,222592,95552,832,1310528,7151,29,35101,104915,0,128048,14650,0,0
1940,1677888,290944,185280,4288,5120,1024,397248,102784,130624,111360,1005952,4736,1024,391744,113408,1344,2048,224640,96576,640,1004928,7151,29,35117,104969,0,128048,14650,0,0
1941,1117312,292096,187584,4352,4928,1024,395392,103936,128192,108672,1008832,4736,1024,390016,113600,1408,2048,224256,57344,768,1007808,7151,29,35134,105022,0,128048,14650,0,0
1942,1117504,290880,184640,4224,129664,1024,452544,103104,512064,491968,1186176,4736,1088,446976,115584,1408,2112,222720,56960,704,1185152,7168,29,35165,105078,0,128048,14650,0,0
1943,1678144,291968,184704,4288,2752,1024,468352,95232,68864,49216,1067968,4736,960,462912,112640,1216,2112,280960,58304,768,1066944,7188,29,35194,105162,0,128048,14650,0,0
1944,1117184,295424,182336,4288,2752,1024,391808,94144,146176,126592,991360,4864,896,386560,112128,1408,2176,297280,58496,640,990336,7188,29,35212,105220,0,128048,14650,0,0
1945,1117952,291264,175232,4288,2752,1088,379968,94144,168704,149056,968384,4544,1024,374592,112960,1472,2112,226368,58432,704,967296,7188,29,35234,105274,0,128048,14650,0,0
1946,1117440,291648,174976,4288,2688,1088,381888,94144,167040,147072,970688,4544,1024,376384,113152,1472,1984,228800,57024,768,969600,7188,29,35258,105326,0,128048,14650,0,0
1947,1117760,291648,175296,4288,2688,1024,571072,95424,536448,516288,1161600,4608,960,565504,114048,1280,1984,230976,56960,704,1160576,7223,29,35337,105375,0,128048,14864,0,0
1948,1677888,293312,175872,4416,2752,1024,504448,94592,41408,21504,1096320,4800,960,499264,112896,1344,2048,420096,57088,768,1095296,7257,29,35403,105434,0,128048,14864,0,0
1949,1117824,293824,174720,4288,2688,1024,362560,96064,182016,162240,954944,4544,1024,357376,113472,1344,2112,353152,57024,768,953920,7257,29,35405,105500,0,128048,14864,0,0
1950,1117184,291520,174848,4352,4928,416832,366144,96256,323520,302848,1375552,4672,960,360704,117376,1280,2112,210752,57280,640,958720,7257,29,35407,105566,0,128048,14864,0,0
1951,1678400,290688,173632,4288,5056,1024,372672,83584,185856,166144,950656,4736,1024,367296,123328,1472,2112,215744,56704,640,949632,7257,29,35410,105631,0,128048,14864,0,0
1952,1116800,292544,173376,4288,2624,1024,376064,83328,184576,164544,953280,4800,960,370752,123392,1280,2304,222272,56768,640,952256,7257,29,35420,105689,0,128048,14864,0,0
1953,1117824,292672,173952,4288,2624,1088,423680,84800,134656,114560,1003200,4480,896,418240,118400,1600,2112,227584,56256,704,1002112,7274,29,35439,105755,0,128048,14864,0,0
1954,1117760,291648,173184,4288,2624,1024,367552,82944,193792,174528,942528,4864,960,362176,115264,1344,2176,274176,57152,768,941504,7274,29,35447,105815,0,128048,14864,0,0
1955,1117056,292480,173376,4224,2752,1024,364736,83840,195456,175744,942144,4608,960,359296,114496,1408,1984,217664,57664,704,941120,7274,29,35454,105876,0,128048,14864,0,0
1956,1117888,290432,173376,4224,2688,1088,367616,82816,195136,175616,941760,4480,960,362240,116864,1344,2112,214976,56832,640,940672,7274,29,35462,105936,0,128048,14864,0,0
1957,1117376,291008,175360,4288,2752,896,329408,83200,230848,210944,906816,4672,1024,324096,78720,1152,2112,217856,57536,640,905920,7274,29,35471,105995,0,128048,14864,0,0
1958,1117760,290752,175424,4224,2624,1024,325952,83584,233600,214272,902912,4736,1024,320512,77312,1280,2240,179904,57408,576,901888,7274,29,35478,106056,0,128048,14864,0,0
1959,1117184,290240,174208,4288,2560,960,244736,83520,317120,297088,820544,4544,960,239360,960,1344,2048,176192,57344,704,819584,7274,29,35481,106121,0,128048,14864,0,0
1960,1117632,291008,175296,4288,2816,960,249792,83328,309952,290368,827072,4800,896,244416,832,1344,1984,95168,58112,576,826112,7274,29,35489,106181,0,128048,14864,0,0
1961,1117440,289984,174272,4224,2624,960,255552,83584,306176,286912,830464,4864,1024,250240,896,1344,2048,100096,57664,704,829504,7274,29,35507,106231,0,128048,14864,0,0
1962,1117376,293120,173696,4224,2752,1024,256640,83584,302784,283328,834496,4800,896,251392,960,1280,1920,105856,57728,448,833472,7274,29,35525,106281,0,128048,14864,0,0
1963,1117824,290496,174912,4288,95424,960,249920,83392,218368,198208,919552,4800,1024,244608,896,1152,2112,107072,57280,832,918592,7274,29,35534,106340,0,128048,14864,0,0
1964,1117760,291904,171968,4224,3264,1024,250944,84032,309888,290368,826880,4608,1024,245504,768,1344,2048,99968,58560,512,825856,7274,29,35546,106396,0,128048,14864,0,0
1965,1117248,291264,173824,4288,1408,419520,248448,83712,455680,435840,1242304,4736,960,243328,1216,1408,2048,101952,57344,512,822784,7274,29,35552,106458,0,128048,14864,0,0
1966,1678144,291712,174592,4224,2048,69696,583680,84800,467072,446976,1230848,4800,1088,578304,3712,1472,2048,98240,57856,704,1161152,7330,29,35623,106533,0,128048,15078,0,0
1967,1677824,288896,174912,4288,2688,1088,555968,94336,555200,535424,1141952,4608,1024,550528,78784,1344,2176,359680,58432,768,1140864,7349,29,35677,106574,0,128048,15078,0,0
1968,1677376,288960,173504,4288,2688,960,399552,102400,145216,125440,992128,4224,960,394176,20928,1536,2048,386944,75968,832,991168,7366,29,35705,106636,0,128048,15185,0,0
1969,1117568,290432,175744,4224,2688,1088,287104,103424,252928,233152,884480,4224,1024,281792,896,1472,2112,201856,99456,768,883392,7366,29,35716,106697,0,128048,15185,0,0
1970,1117632,292032,176128,4288,2816,960,289344,102784,249152,229056,888448,4352,960,283840,1024,1344,2048,97792,94528,640,887488,7366,29,35728,106757,0,128048,15185,0,0
1971,1117504,289216,174272,4352,2752,1024,373696,104768,167488,147648,969920,4672,1024,368000,1344,1344,1984,98624,96768,704,968896,7384,29,35763,106830,0,128048,15185,0,0
1972,1117568,290688,173888,4352,2752,1024,286720,103232,255104,235264,882496,4544,960,281600,1216,1344,2112,180672,97536,640,881472,7384,29,35780,106883,0,128048,15185,0,0
1973,1117760,289472,174400,4224,2752,1088,317248,103616,224384,204480,912704,4224,1024,311872,21824,1472,2048,99776,92288,640,911616,7384,29,35805,106928,0,128048,15185,0,0
1974,1117184,294080,174336,4288,2880,70976,890816,118016,122816,102208,1576000,452480,960,885376,1216,1344,2176,126720,94016,576,1505024,7402,29,35846,106993,0,128048,15292,0,0
1975,1678208,293248,174144,4288,3008,1024,193408,121792,326336,306624,810624,4928,960,187968,1344,1152,121728,107072,118080,704,809600,7402,29,35846,106993,0,128048,15292,0,0
