pc,whole_instructions,whole_total_cycles,whole_issue,whole_icache_fill,whole_dcache_fill,whole_write_buffer,whole_bus_contention,whole_dma_hold,whole_interlock,whole_halt_wait,sitr25_instructions,sitr25_total_cycles,sitr25_issue,sitr25_icache_fill,sitr25_dcache_fill,sitr25_write_buffer,sitr25_bus_contention,sitr25_dma_hold,sitr25_interlock,sitr25_halt_wait,event288_instructions,event288_total_cycles,event288_issue,event288_icache_fill,event288_dcache_fill,event288_write_buffer,event288_bus_contention,event288_dma_hold,event288_interlock,event288_halt_wait,quiet_instructions,quiet_total_cycles,quiet_issue,quiet_icache_fill,quiet_dcache_fill,quiet_write_buffer,quiet_bus_contention,quiet_dma_hold,quiet_interlock,quiet_halt_wait,card_instructions,card_total_cycles,card_issue,card_icache_fill,card_dcache_fill,card_write_buffer,card_bus_contention,card_dma_hold,card_interlock,card_halt_wait
0x020889e6,49,49,49,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020889e8,49,49,0,49,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,19,19,0,19,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020889ea,49,49,49,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020889ee,49,49,49,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020889f0,49,49,0,49,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,19,19,0,19,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020889f2,49,49,49,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020889f4,49,49,0,49,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,19,19,0,19,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020889fa,49,49,49,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020889fe,49,49,49,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a02,49,49,49,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a04,49,49,0,49,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,19,19,0,19,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a06,49,49,49,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a08,49,49,0,49,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,19,19,0,19,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a10,48,48,0,48,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,18,18,0,18,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a12,48,48,48,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a16,48,48,48,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a18,48,48,0,48,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,18,18,0,18,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a1a,48,48,48,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a20,48,48,0,48,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,18,18,0,18,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a22,48,48,48,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a24,48,48,0,48,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,18,18,0,18,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a26,48,48,48,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a2a,48,48,48,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a2c,48,48,0,48,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,18,18,0,18,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a2e,48,48,48,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a30,48,48,0,48,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,18,18,0,18,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a34,48,48,0,48,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,18,18,0,18,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a36,48,48,48,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a38,48,48,0,48,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,18,18,0,18,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a3a,48,48,48,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a3e,48,48,48,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a42,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a44,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a48,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a4a,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a4c,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a4e,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a52,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a54,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a56,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a58,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a5e,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a62,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a66,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a6a,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a70,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a72,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a74,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a76,46,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,16,0,0,0,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a78,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a7a,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a7e,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a82,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a84,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a86,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a88,46,46,-4,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,-1,1,16,0,0,0,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a8a,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a92,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a94,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a96,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a9a,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088aaa,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088aac,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088ab6,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088ab8,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088a9e,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02088aa4,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020aa2cc,50,100,0,100,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,4,8,0,8,0,0,0,0,0,0,11,22,0,22,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0
0x020aa2d4,50,100,0,100,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,4,8,0,8,0,0,0,0,0,0,11,22,0,22,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0
0x020aa31a,50,100,50,50,0,0,0,0,0,0,2,4,2,2,0,0,0,0,0,0,4,8,4,4,0,0,0,0,0,0,11,22,11,11,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0
0x020aa32a,50,100,50,50,0,0,0,0,0,0,2,4,2,2,0,0,0,0,0,0,4,8,4,4,0,0,0,0,0,0,11,22,11,11,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0
0x020aa338,50,100,0,100,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,4,8,0,8,0,0,0,0,0,0,11,22,0,22,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0
0x020aa346,50,100,50,50,0,0,0,0,0,0,2,4,2,2,0,0,0,0,0,0,4,8,4,4,0,0,0,0,0,0,11,22,11,11,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0
0x020bf16e,52,52,52,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf172,52,52,0,0,52,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf174,52,52,0,52,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf176,52,52,52,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf178,52,52,0,52,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf17a,52,52,0,0,52,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf180,52,52,0,52,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf182,52,52,52,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf184,52,52,0,52,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf186,52,52,52,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf18a,52,52,0,0,52,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf18c,52,52,0,52,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf190,52,52,0,52,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf192,52,52,52,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf194,52,52,0,52,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020bf196,52,52,52,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02069be2,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02069c22,51,102,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,11,11,0,0,0,0,0,0,10,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020ae042,526,526,0,0,526,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,72,72,0,0,72,0,0,0,0,0,154,154,0,0,154,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0
0x020ae07e,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0aa,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0ae,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0b4,526,526,0,526,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,72,72,0,72,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0
0x020ae0b6,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0b8,526,526,0,526,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,72,72,0,72,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0
0x020ae0ba,526,526,0,0,526,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,72,72,0,0,72,0,0,0,0,0,154,154,0,0,154,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0
0x020ae0be,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0c2,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0c4,526,526,0,526,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,72,72,0,72,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0
0x020ae0c6,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0c8,526,526,-7,7,526,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,72,72,-1,1,72,0,0,0,0,0,154,154,-3,3,154,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0
0x020ae0ca,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0ce,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0d0,526,526,0,526,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,72,72,0,72,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0
0x020ae0d2,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0d4,526,526,-9,9,526,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,72,72,-1,1,72,0,0,0,0,0,154,154,-2,2,154,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0
0x020ae0d6,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0da,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0de,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0e2,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0e8,526,526,0,526,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,72,72,0,72,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0
0x020ae0ea,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0ec,526,526,0,526,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,72,72,0,72,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0
0x020ae0ee,526,526,0,0,526,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,72,72,0,0,72,0,0,0,0,0,154,154,0,0,154,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0
0x020ae0f0,526,526,0,526,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,72,72,0,72,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0
0x020ae0f4,526,526,0,526,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,72,72,0,72,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0
0x020ae0f6,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae0f8,526,526,0,526,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,72,72,0,72,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0
0x020ae100,526,526,0,526,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,72,72,0,72,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0
0x020ae102,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae106,526,526,526,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,154,154,154,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0
0x020ae108,526,526,0,526,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,72,72,0,72,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0
